time,latitude,longitude,elevation
1704565606,39.572988,-106.34577,3044.4
1704565607,39.573058,-106.345812,3043.5
1704565608,39.573127,-106.345854,3042.7
1704565609,39.573196,-106.345892,3041.9
1704565610,39.573255,-106.345921,3041.2
1704565611,39.573328,-106.345956,3040.3
1704565612,39.573385,-106.345984,3039.6
1704565613,39.573455,-106.346022,3038.9
1704565614,39.57351,-106.346049,3038.3
1704565615,39.573581,-106.346072,3037.7
1704565616,39.573653,-106.346102,3036.9
1704565617,39.573711,-106.346135,3036.3
1704565618,39.573772,-106.34615,3035.7
1704565619,39.573833,-106.34617,3035.0
1704565620,39.573895,-106.346195,3034.4
1704565621,39.573967,-106.346215,3033.7
1704565622,39.57403,-106.346236,3033.1
1704565623,39.574092,-106.346255,3032.5
1704565624,39.574149,-106.346273,3031.9
1704565625,39.574216,-106.346283,3031.2
1704565626,39.57428,-106.346301,3030.6
1704565627,39.574343,-106.34631,3029.9
1704565628,39.574414,-106.346326,3029.2
1704565629,39.574483,-106.346339,3028.4
1704565630,39.574547,-106.346343,3027.8
1704565631,39.574609,-106.346349,3027.1
1704565632,39.574679,-106.346359,3026.4
1704565633,39.574752,-106.346362,3025.7
1704565634,39.574819,-106.346363,3025.0
1704565635,39.574881,-106.34636,3024.3
1704565636,39.574945,-106.346347,3023.7
1704565637,39.574995,-106.346322,3023.1
1704565638,39.575059,-106.346301,3022.5
1704565639,39.575102,-106.346282,3022.1
1704565640,39.575175,-106.346264,3021.5
1704565641,39.575223,-106.346241,3021.1
1704565642,39.575294,-106.346213,3020.5
1704565643,39.575358,-106.346183,3019.8
1704565644,39.575425,-106.346162,3019.2
1704565645,39.575487,-106.34614,3018.6
1704565646,39.575553,-106.34611,3018.1
1704565647,39.575612,-106.346089,3017.7
1704565648,39.575648,-106.34606,3017.4
1704565649,39.575729,-106.346048,3016.8
1704565650,39.575776,-106.346022,3016.4
1704565651,39.575843,-106.346,3015.9
1704565652,39.575899,-106.34598,3015.4
1704565653,39.575963,-106.345965,3014.8
1704565654,39.576024,-106.345948,3014.4
1704565655,39.57608,-106.34593,3014.1
1704565656,39.576129,-106.345915,3013.8
1704565657,39.576198,-106.345905,3013.4
1704565658,39.576249,-106.345888,3013.0
1704565659,39.576302,-106.34588,3012.6
1704565660,39.576348,-106.34587,3012.2
1704565661,39.576394,-106.345855,3011.8
1704565662,39.576437,-106.345837,3011.4
1704565663,39.576483,-106.345824,3010.9
1704565664,39.576523,-106.345806,3010.5
1704565665,39.576561,-106.345787,3010.2
1704565666,39.57661,-106.345774,3009.7
1704565667,39.576653,-106.345753,3009.3
1704565668,39.576701,-106.34573,3008.9
1704565669,39.576744,-106.345701,3008.4
1704565670,39.576791,-106.345674,3007.9
1704565671,39.576839,-106.345646,3007.3
1704565672,39.576897,-106.345615,3006.5
1704565673,39.576951,-106.345585,3005.9
1704565674,39.576991,-106.34554,3005.3
1704565675,39.577033,-106.345502,3004.7
1704565676,39.577086,-106.345465,3004.0
1704565677,39.577137,-106.345431,3003.3
1704565678,39.577179,-106.345381,3002.7
1704565679,39.577244,-106.345339,3001.9
1704565680,39.577283,-106.345294,3001.4
1704565681,39.577328,-106.345258,3001.0
1704565682,39.577382,-106.345218,3000.5
1704565683,39.577428,-106.345182,3000.1
1704565684,39.577491,-106.345151,2999.6
1704565685,39.577548,-106.345121,2999.1
1704565686,39.577602,-106.345086,2998.7
1704565687,39.577641,-106.345051,2998.4
1704565688,39.577692,-106.345023,2998.0
1704565689,39.577759,-106.344986,2997.3
1704565690,39.577819,-106.344962,2996.7
1704565691,39.57788,-106.344939,2996.1
1704565692,39.577932,-106.344915,2995.6
1704565693,39.577978,-106.344886,2995.1
1704565694,39.578047,-106.344881,2994.4
1704565695,39.578103,-106.344871,2993.9
1704565696,39.578166,-106.344869,2993.3
1704565697,39.578226,-106.344865,2992.7
1704565698,39.578287,-106.344861,2992.0
1704565699,39.578356,-106.344863,2991.2
1704565700,39.578424,-106.344864,2990.4
1704565701,39.578499,-106.344868,2989.5
1704565702,39.578561,-106.344872,2988.7
1704565703,39.57863,-106.344873,2987.9
1704565704,39.578695,-106.344872,2987.2
1704565705,39.578776,-106.344871,2986.4
1704565706,39.578842,-106.344864,2985.7
1704565707,39.578902,-106.344852,2985.2
1704565708,39.578965,-106.344842,2984.7
1704565709,39.579014,-106.344827,2984.3
1704565710,39.579072,-106.344817,2983.8
1704565711,39.579117,-106.344802,2983.4
1704565712,39.579162,-106.344785,2983.1
1704565713,39.579204,-106.344764,2982.8
1704565714,39.579248,-106.344746,2982.6
1704565715,39.57928,-106.344723,2982.3
1704565716,39.579314,-106.344701,2982.0
1704565717,39.579347,-106.344673,2981.7
1704565718,39.579391,-106.344649,2981.3
1704565719,39.57943,-106.344614,2980.9
1704565720,39.579478,-106.344585,2980.4
1704565721,39.579519,-106.344555,2979.9
1704565722,39.579574,-106.344524,2979.3
1704565723,39.57961,-106.344488,2978.9
1704565725,39.579666,-106.344447,2978.2
1704565726,39.579698,-106.344409,2977.7
1704565727,39.579749,-106.344374,2977.1
1704565728,39.579784,-106.344337,2976.6
1704565729,39.579842,-106.344303,2975.9
1704565730,39.579895,-106.344279,2975.3
1704565731,39.579942,-106.344239,2974.8
1704565732,39.579986,-106.344199,2974.2
1704565733,39.580031,-106.344161,2973.7
1704565734,39.580077,-106.34412,2973.1
1704565735,39.580117,-106.344077,2972.5
1704565736,39.580148,-106.344032,2972.0
1704565737,39.580196,-106.343985,2971.3
1704565738,39.580235,-106.343941,2970.7
1704565739,39.580275,-106.343887,2970.1
1704565740,39.580302,-106.343828,2969.5
1704565741,39.580335,-106.343772,2969.0
1704565742,39.58036,-106.343712,2968.5
1704565743,39.580382,-106.343653,2968.0
1704565744,39.580406,-106.343596,2967.5
1704565745,39.580431,-106.343536,2967.1
1704565746,39.58044,-106.343481,2966.7
1704565747,39.580453,-106.343416,2966.2
1704565748,39.580469,-106.343353,2965.8
1704565749,39.580485,-106.343298,2965.4
1704565750,39.580501,-106.343246,2965.0
1704565751,39.580517,-106.343191,2964.6
1704565752,39.580535,-106.343129,2964.2
1704565753,39.580548,-106.343071,2963.9
1704565754,39.580568,-106.343023,2963.6
1704565755,39.58058,-106.342967,2963.3
1704565756,39.580584,-106.34292,2963.1
1704565757,39.580594,-106.342869,2962.8
1704565758,39.580606,-106.342822,2962.6
1704565759,39.580609,-106.342775,2962.4
1704565760,39.580617,-106.342724,2962.2
1704565761,39.580629,-106.342672,2961.9
1704565762,39.580629,-106.342613,2961.6
1704565763,39.580617,-106.342562,2961.4
1704565764,39.580614,-106.342504,2961.1
1704565765,39.580611,-106.342448,2960.7
1704565766,39.580599,-106.342388,2960.3
1704565767,39.580588,-106.342325,2959.9
1704565768,39.580584,-106.342251,2959.3
1704565769,39.580572,-106.342191,2958.8
1704565770,39.580565,-106.34211,2958.1
1704565771,39.58056,-106.342033,2957.5
1704565772,39.580551,-106.341958,2956.9
1704565773,39.580538,-106.341888,2956.4
1704565774,39.580531,-106.341786,2955.7
1704565775,39.580522,-106.341707,2955.1
1704565776,39.580516,-106.341623,2954.5
1704565777,39.580518,-106.341546,2953.9
1704565778,39.580532,-106.341479,2953.4
1704565779,39.58055,-106.341419,2952.8
1704565780,39.580582,-106.341379,2952.4
1704565781,39.580619,-106.341348,2952.0
1704565782,39.580669,-106.341341,2951.5
1704565783,39.58072,-106.341332,2951.1
1704565784,39.580762,-106.341323,2950.7
1704565785,39.580799,-106.341317,2950.4
1704565786,39.580837,-106.341305,2950.1
1704565787,39.580882,-106.341293,2949.7
1704565788,39.580928,-106.341283,2949.2
1704565789,39.580975,-106.341277,2948.7
1704565790,39.581024,-106.341275,2948.1
1704565791,39.581078,-106.341271,2947.5
1704565792,39.581181,-106.341255,2946.3
1704565793,39.581231,-106.341253,2945.7
1704565794,39.581295,-106.341243,2944.9
1704565795,39.581356,-106.341236,2944.2
1704565796,39.581425,-106.341224,2943.4
1704565797,39.581489,-106.341213,2942.6
1704565798,39.581557,-106.341199,2941.9
1704565799,39.581621,-106.341187,2941.2
1704565800,39.58168,-106.341165,2940.6
1704565801,39.581751,-106.341162,2939.9
1704565802,39.581807,-106.341148,2939.3
1704565803,39.581874,-106.341142,2938.8
1704565804,39.581937,-106.341129,2938.3
1704565805,39.582006,-106.341116,2937.8
1704565806,39.582065,-106.3411,2937.4
1704565807,39.582119,-106.341078,2937.0
1704565808,39.582174,-106.341056,2936.6
1704565809,39.582226,-106.341033,2936.2
1704565810,39.582269,-106.341009,2935.9
1704565811,39.582315,-106.340995,2935.6
1704565812,39.582346,-106.34098,2935.4
1704565813,39.582387,-106.340969,2935.1
1704565814,39.582422,-106.340954,2934.8
1704565815,39.58246,-106.340935,2934.5
1704565816,39.582495,-106.340918,2934.1
1704565817,39.582531,-106.340898,2933.8
1704565818,39.582569,-106.340875,2933.3
1704565819,39.582619,-106.340853,2932.8
1704565820,39.582667,-106.340826,2932.2
1704565821,39.582714,-106.340795,2931.6
1704565822,39.582773,-106.340766,2930.9
1704565823,39.582814,-106.340738,2930.4
1704565824,39.582879,-106.340703,2929.6
1704565825,39.582936,-106.340671,2928.9
1704565826,39.582992,-106.340635,2928.2
1704565827,39.583048,-106.340602,2927.6
1704565828,39.583112,-106.340567,2926.8
1704565829,39.58317,-106.340532,2926.1
1704565830,39.583241,-106.340502,2925.4
1704565831,39.583305,-106.340463,2924.7
1704565832,39.58338,-106.340437,2924.0
1704565833,39.583435,-106.340396,2923.4
1704565834,39.583486,-106.34036,2922.9
1704565835,39.583538,-106.340325,2922.4
1704565836,39.583598,-106.340284,2921.8
1704565837,39.583643,-106.340239,2921.3
1704565838,39.583697,-106.340204,2920.8
1704565839,39.583748,-106.340164,2920.2
1704565840,39.583793,-106.340119,2919.7
1704565841,39.583843,-106.340082,2919.2
1704565842,39.58389,-106.340046,2918.7
1704565843,39.58394,-106.340011,2918.2
1704565844,39.583991,-106.339987,2917.7
1704565845,39.584042,-106.339965,2917.2
1704565847,39.584089,-106.339951,2916.7
1704565848,39.58414,-106.339952,2915.7
1704565849,39.584191,-106.33996,2915.3
1704565850,39.58424,-106.339967,2914.4
1704565851,39.584289,-106.339983,2913.6
1704565852,39.584339,-106.340007,2913.2
1704565853,39.584369,-106.340017,2913.1
1704565854,39.584397,-106.340028,2913.0
1704565855,39.584425,-106.340044,2912.9
1704565856,39.584433,-106.340051,2912.9
1704565857,39.584448,-106.340063,2912.8
1704565858,39.584457,-106.340067,2912.8
1704565859,39.584462,-106.340058,2912.9
1704565860,39.584472,-106.340085,2912.8
1704565861,39.584474,-106.340097,2912.8
1704565862,39.584471,-106.340099,2912.8
1704565863,39.584471,-106.340101,2912.8
1704565864,39.584472,-106.3401,2912.8
1704565865,39.584471,-106.340101,2912.8
1704565866,39.584472,-106.340106,2912.8
1704565867,39.584475,-106.34012,2912.8
1704565868,39.584483,-106.340126,2912.8
1704565869,39.584493,-106.340128,2913.0
1704565870,39.584492,-106.340135,2913.0
1704565871,39.584491,-106.340139,2913.0
1704565872,39.58449,-106.340138,2912.8
1704565873,39.58449,-106.340138,2912.8
1704565874,39.584496,-106.340146,2913.0
1704565875,39.584502,-106.340158,2913.3
1704565876,39.584501,-106.340171,2913.3
1704565877,39.584499,-106.340187,2913.3
1704565878,39.584501,-106.340201,2913.8
1704565879,39.584502,-106.340217,2913.8
1704565880,39.584499,-106.340241,2914.6
1704565881,39.584499,-106.340252,2914.6
1704565882,39.584499,-106.340263,2914.6
1704565883,39.584498,-106.34028,2915.6
1704565884,39.584494,-106.340297,2915.6
1704565885,39.584492,-106.340309,2915.6
1704565886,39.584486,-106.340311,2915.0
1704565887,39.584482,-106.340318,2915.9
1704565888,39.584479,-106.340326,2915.9
1704565889,39.584478,-106.340329,2915.9
1704565890,39.584473,-106.340334,2915.9
1704565891,39.584471,-106.340345,2915.9
1704565892,39.584465,-106.340361,2916.9
1704565893,39.584461,-106.340369,2916.9
1704565894,39.584458,-106.340378,2916.9
1704565895,39.584461,-106.340375,2916.9
1704565896,39.584461,-106.340374,2916.9
1704565897,39.584454,-106.340359,2915.2
1704565898,39.584445,-106.340375,2916.2
1704565899,39.584444,-106.34038,2916.2
1704565900,39.58445,-106.340393,2916.2
1704565901,39.584451,-106.340391,2916.2
1704565902,39.58445,-106.340389,2916.2
1704565903,39.584453,-106.340382,2916.2
1704565904,39.584451,-106.340387,2916.2
1704565905,39.584441,-106.340396,2916.2
1704565906,39.58444,-106.340398,2916.2
1704565907,39.584438,-106.340402,2916.2
1704565908,39.584435,-106.340412,2917.1
1704565909,39.584434,-106.340409,2917.1
1704565910,39.584435,-106.340408,2917.1
1704565911,39.584435,-106.340408,2917.1
1704565912,39.584435,-106.340408,2917.1
1704565913,39.584435,-106.340408,2917.1
1704565914,39.584435,-106.340408,2917.1
1704565915,39.584432,-106.340412,2917.1
1704565916,39.584429,-106.340418,2917.1
1704565917,39.584413,-106.340419,2916.4
1704565918,39.584406,-106.340434,2916.4
1704565919,39.584405,-106.340437,2916.4
1704565920,39.584404,-106.340439,2916.4
1704565921,39.584406,-106.340439,2916.4
1704565922,39.584408,-106.340433,2916.4
1704565923,39.584409,-106.340432,2916.4
1704565924,39.584409,-106.340432,2916.4
1704565925,39.584409,-106.340432,2916.4
1704565926,39.584409,-106.340432,2916.4
1704565927,39.584405,-106.34043,2916.4
1704565928,39.584405,-106.34043,2916.4
1704565929,39.584405,-106.34043,2916.4
1704565930,39.584405,-106.34043,2916.4
1704565931,39.584394,-106.340428,2916.4
1704565932,39.584394,-106.340429,2916.3
1704565933,39.584395,-106.340429,2916.3
1704565934,39.584395,-106.34043,2916.3
1704565935,39.584395,-106.340429,2916.3
1704565936,39.584395,-106.340429,2916.3
1704565937,39.584395,-106.340429,2916.3
1704565938,39.584395,-106.340429,2916.3
1704565939,39.584395,-106.340429,2916.3
1704565940,39.584395,-106.340429,2916.3
1704565941,39.584395,-106.340429,2916.3
1704565942,39.584395,-106.340429,2916.3
1704565943,39.584395,-106.340429,2916.3
1704565944,39.5844,-106.340434,2916.3
1704565945,39.584397,-106.340436,2916.3
1704565946,39.584394,-106.340439,2916.3
1704565947,39.584391,-106.340443,2915.6
1704565948,39.584393,-106.340445,2916.3
1704565949,39.584389,-106.340449,2916.5
1704565950,39.584392,-106.340446,2916.3
1704565951,39.584389,-106.340447,2916.5
1704565952,39.584386,-106.340448,2916.5
1704565953,39.584386,-106.340448,2916.5
1704565954,39.584386,-106.340448,2916.5
1704565955,39.584386,-106.340448,2916.5
1704565956,39.584383,-106.340458,2916.5
1704565957,39.584383,-106.340458,2916.5
1704565958,39.584383,-106.340456,2916.5
1704565959,39.584383,-106.340456,2916.5
1704565960,39.584383,-106.340456,2916.5
1704565961,39.584383,-106.340456,2916.5
1704565962,39.584382,-106.34046,2916.5
1704565963,39.58438,-106.340471,2916.5
1704565965,39.584383,-106.34047,2916.5
1704565966,39.584382,-106.340476,2916.5
1704565967,39.584376,-106.340484,2916.5
1704565968,39.584378,-106.340481,2916.5
1704565969,39.584378,-106.340478,2916.5
1704565970,39.584378,-106.340477,2916.5
1704565971,39.584378,-106.340477,2916.5
1704565972,39.58438,-106.34048,2916.5
1704565973,39.584376,-106.34048,2916.5
1704565974,39.584376,-106.34048,2916.5
1704565975,39.584376,-106.34048,2916.5
1704565976,39.584376,-106.34048,2916.5
1704565977,39.584376,-106.34048,2916.5
1704565978,39.584376,-106.34048,2916.5
1704565979,39.584376,-106.34048,2916.5
1704565980,39.584376,-106.34048,2916.5
1704565981,39.584376,-106.34048,2916.5
1704565982,39.584376,-106.34048,2916.5
1704565983,39.584376,-106.34048,2916.5
1704565984,39.584376,-106.340482,2916.5
1704565985,39.584374,-106.340481,2916.5
1704565986,39.584374,-106.340481,2916.5
1704565987,39.584374,-106.340483,2916.5
1704565988,39.584374,-106.340483,2916.5
1704565989,39.584373,-106.340485,2916.5
1704565990,39.584373,-106.340485,2916.5
1704565991,39.584373,-106.340485,2916.5
1704565992,39.584373,-106.340485,2916.5
1704565993,39.584373,-106.340485,2916.5
1704565994,39.584373,-106.340485,2916.5
1704565995,39.584373,-106.340485,2916.5
1704565996,39.584375,-106.340492,2917.3
1704565997,39.584378,-106.340491,2917.3
1704565998,39.584378,-106.340491,2917.3
1704565999,39.584377,-106.340494,2917.3
1704566000,39.584374,-106.340493,2917.3
1704566001,39.584374,-106.340492,2917.3
1704566002,39.584374,-106.340492,2917.3
1704566003,39.584376,-106.340489,2916.5
1704566004,39.584376,-106.340489,2916.5
1704566005,39.584376,-106.340491,2917.3
1704566006,39.584374,-106.34049,2917.3
1704566007,39.584378,-106.340495,2917.3
1704566008,39.584374,-106.340478,2916.5
1704566009,39.584374,-106.340485,2916.5
1704566010,39.584376,-106.340486,2916.5
1704566011,39.584375,-106.340485,2916.5
1704566012,39.584376,-106.340486,2916.5
1704566013,39.584376,-106.340485,2916.5
1704566014,39.584375,-106.340488,2916.5
1704566015,39.584376,-106.340486,2916.5
1704566016,39.58437,-106.340489,2916.5
1704566017,39.584369,-106.340489,2916.5
1704566018,39.584366,-106.340488,2916.5
1704566019,39.584367,-106.340483,2916.5
1704566020,39.584366,-106.340487,2916.5
1704566021,39.584366,-106.340487,2916.5
1704566022,39.584365,-106.340489,2916.5
1704566023,39.584363,-106.340489,2916.5
1704566024,39.584362,-106.340489,2916.5
1704566025,39.584358,-106.340489,2915.7
1704566026,39.584359,-106.340489,2916.5
1704566027,39.584358,-106.340486,2915.7
1704566028,39.584357,-106.340485,2915.7
1704566029,39.584358,-106.340486,2915.7
1704566030,39.584358,-106.34049,2916.5
1704566031,39.584358,-106.340488,2915.7
1704566032,39.584359,-106.340491,2917.3
1704566033,39.584354,-106.340492,2916.5
1704566034,39.584352,-106.340496,2916.5
1704566035,39.584351,-106.3405,2916.5
1704566036,39.584349,-106.340502,2916.5
1704566037,39.584347,-106.34051,2916.5
1704566038,39.584345,-106.340514,2916.5
1704566039,39.584344,-106.340515,2916.5
1704566040,39.584345,-106.34052,2916.5
1704566041,39.584344,-106.340521,2916.5
1704566042,39.584341,-106.340519,2916.5
1704566043,39.584342,-106.340523,2916.5
1704566044,39.584342,-106.340523,2916.5
1704566045,39.584342,-106.340524,2916.5
1704566046,39.584341,-106.340523,2916.5
1704566047,39.584342,-106.340523,2916.5
1704566048,39.584343,-106.340523,2916.5
1704566049,39.584342,-106.340519,2916.5
1704566050,39.584341,-106.34052,2916.5
1704566051,39.584341,-106.34052,2916.5
1704566052,39.584339,-106.340523,2916.5
1704566053,39.584338,-106.34053,2916.5
1704566054,39.584335,-106.340531,2916.5
1704566055,39.584334,-106.340535,2917.3
1704566056,39.584333,-106.340538,2917.3
1704566057,39.584331,-106.340537,2917.3
1704566058,39.584328,-106.340538,2917.3
1704566059,39.584328,-106.34054,2917.3
1704566060,39.584327,-106.340542,2917.3
1704566061,39.584326,-106.340545,2917.3
1704566062,39.584325,-106.340546,2916.5
1704566063,39.584323,-106.340545,2916.5
1704566064,39.584323,-106.340548,2916.5
1704566065,39.584323,-106.340548,2916.5
1704566066,39.584323,-106.340548,2916.5
1704566067,39.584323,-106.340548,2916.5
1704566068,39.584324,-106.340553,2916.5
1704566069,39.584323,-106.340553,2916.5
1704566070,39.584326,-106.340551,2917.3
1704566071,39.584325,-106.340553,2916.5
1704566072,39.584325,-106.340552,2916.5
1704566073,39.584324,-106.340551,2916.5
1704566074,39.584324,-106.340553,2916.4
